CV_FOLD,ECOREGION,TARGET,METRIC,SCORE,MODEL
,Blue Mountains,LIDAR_COVER,rmse,1.542685918282508,ElasticNet
,Blue Mountains,LIDAR_COVER,nrmse,0.04587301669286672,ElasticNet
,Blue Mountains,LIDAR_COVER,mae,1.2664808346048275,ElasticNet
,Blue Mountains,LIDAR_COVER,mape,0.037659834564188865,ElasticNet
,Blue Mountains,LIDAR_COVER,bias,0.9058556184604827,ElasticNet
,Blue Mountains,LIDAR_COVER,rel_bias,-0.026936351343135222,ElasticNet
,Blue Mountains,TOPHT,rmse,14.401115525765016,ElasticNet
,Blue Mountains,TOPHT,nrmse,0.24929002673226827,ElasticNet
,Blue Mountains,TOPHT,mae,10.547863313958512,ElasticNet
,Blue Mountains,TOPHT,mape,0.1825884337085301,ElasticNet
,Blue Mountains,TOPHT,bias,-2.5671347296506846,ElasticNet
,Blue Mountains,TOPHT,rel_bias,0.04443829953554639,ElasticNet
,Blue Mountains,BA,rmse,22.430467186930215,ElasticNet
,Blue Mountains,BA,nrmse,0.36582459320272775,ElasticNet
,Blue Mountains,BA,mae,17.356199483703644,ElasticNet
,Blue Mountains,BA,mape,0.28306698040471057,ElasticNet
,Blue Mountains,BA,bias,-8.276237472709962,ElasticNet
,Blue Mountains,BA,rel_bias,0.13497940909886377,ElasticNet
,Blue Mountains,QMD,rmse,4.516989629421611,ElasticNet
,Blue Mountains,QMD,nrmse,0.3627910743660135,ElasticNet
,Blue Mountains,QMD,mae,3.346272266565207,ElasticNet
,Blue Mountains,QMD,mape,0.26876256319052827,ElasticNet
,Blue Mountains,QMD,bias,-3.1586472163729704,ElasticNet
,Blue Mountains,QMD,rel_bias,0.2536930812741098,ElasticNet
,Blue Mountains,GS_TPA,rmse,44.05296929446584,ElasticNet
,Blue Mountains,GS_TPA,nrmse,0.5619133912604595,ElasticNet
,Blue Mountains,GS_TPA,mae,28.26983776441695,ElasticNet
,Blue Mountains,GS_TPA,mape,0.3605931827751305,ElasticNet
,Blue Mountains,GS_TPA,bias,2.3217961897018586,ElasticNet
,Blue Mountains,GS_TPA,rel_bias,-0.029615446851045318,ElasticNet
,Blue Mountains,ABOVEGROUND_LIVE_CARBON,rmse,6.9536689493162696,ElasticNet
,Blue Mountains,ABOVEGROUND_LIVE_CARBON,nrmse,0.5105344979783529,ElasticNet
,Blue Mountains,ABOVEGROUND_LIVE_CARBON,mae,4.866215629473243,ElasticNet
,Blue Mountains,ABOVEGROUND_LIVE_CARBON,mape,0.3572748388736303,ElasticNet
,Blue Mountains,ABOVEGROUND_LIVE_CARBON,bias,-1.7287468804547306,ElasticNet
,Blue Mountains,ABOVEGROUND_LIVE_CARBON,rel_bias,0.12692363228355602,ElasticNet
,Cascades,LIDAR_COVER,rmse,2.2456984627665317,ElasticNet
,Cascades,LIDAR_COVER,nrmse,0.02850047734201132,ElasticNet
,Cascades,LIDAR_COVER,mae,1.5672789519357015,ElasticNet
,Cascades,LIDAR_COVER,mape,0.019890559217476973,ElasticNet
,Cascades,LIDAR_COVER,bias,-0.8506372587967538,ElasticNet
,Cascades,LIDAR_COVER,rel_bias,0.010795557962283701,ElasticNet
,Cascades,TOPHT,rmse,14.978256609164767,ElasticNet
,Cascades,TOPHT,nrmse,0.1485688687699176,ElasticNet
,Cascades,TOPHT,mae,11.334936720869216,ElasticNet
,Cascades,TOPHT,mape,0.11243089033257286,ElasticNet
,Cascades,TOPHT,bias,-4.138871283239054,ElasticNet
,Cascades,TOPHT,rel_bias,0.041053337553242294,ElasticNet
,Cascades,BA,rmse,68.60022510339898,ElasticNet
,Cascades,BA,nrmse,0.33742114713390825,ElasticNet
,Cascades,BA,mae,49.81419611845123,ElasticNet
,Cascades,BA,mape,0.2450190676853694,ElasticNet
,Cascades,BA,bias,-1.370518115462086,ElasticNet
,Cascades,BA,rel_bias,0.006741111913116831,ElasticNet
,Cascades,QMD,rmse,4.392164750855044,ElasticNet
,Cascades,QMD,nrmse,0.3282269624591123,ElasticNet
,Cascades,QMD,mae,3.1963070611956867,ElasticNet
,Cascades,QMD,mape,0.23886038372732626,ElasticNet
,Cascades,QMD,bias,-0.11911864657259334,ElasticNet
,Cascades,QMD,rel_bias,0.008901749764544118,ElasticNet
,Cascades,GS_TPA,rmse,80.11792911097255,ElasticNet
,Cascades,GS_TPA,nrmse,0.45777155923672086,ElasticNet
,Cascades,GS_TPA,mae,55.37704435145823,ElasticNet
,Cascades,GS_TPA,mape,0.3164090262939193,ElasticNet
,Cascades,GS_TPA,bias,-15.210173925630276,ElasticNet
,Cascades,GS_TPA,rel_bias,0.0869067025503521,ElasticNet
,Cascades,ABOVEGROUND_LIVE_CARBON,rmse,23.248317055152846,ElasticNet
,Cascades,ABOVEGROUND_LIVE_CARBON,nrmse,0.39631313337063145,ElasticNet
,Cascades,ABOVEGROUND_LIVE_CARBON,mae,15.230415408748287,ElasticNet
,Cascades,ABOVEGROUND_LIVE_CARBON,mape,0.2596322838706097,ElasticNet
,Cascades,ABOVEGROUND_LIVE_CARBON,bias,-2.1438518631155707,ElasticNet
,Cascades,ABOVEGROUND_LIVE_CARBON,rel_bias,0.0365461571836866,ElasticNet
,Coast Range,LIDAR_COVER,rmse,1.8165693884902618,ElasticNet
,Coast Range,LIDAR_COVER,nrmse,0.02264331053717547,ElasticNet
,Coast Range,LIDAR_COVER,mae,1.3617247588128139,ElasticNet
,Coast Range,LIDAR_COVER,mape,0.016973729038550406,ElasticNet
,Coast Range,LIDAR_COVER,bias,0.638963874118571,ElasticNet
,Coast Range,LIDAR_COVER,rel_bias,-0.00796460488400499,ElasticNet
,Coast Range,TOPHT,rmse,16.428421844955565,ElasticNet
,Coast Range,TOPHT,nrmse,0.1616231840181275,ElasticNet
,Coast Range,TOPHT,mae,11.659684996126742,ElasticNet
,Coast Range,TOPHT,mape,0.11470824352498782,ElasticNet
,Coast Range,TOPHT,bias,-1.4982547158072612,ElasticNet
,Coast Range,TOPHT,rel_bias,0.014739863629280895,ElasticNet
,Coast Range,BA,rmse,84.22940588516276,ElasticNet
,Coast Range,BA,nrmse,0.40809730696359914,ElasticNet
,Coast Range,BA,mae,56.99192588288253,ElasticNet
,Coast Range,BA,mape,0.27612982932805424,ElasticNet
,Coast Range,BA,bias,0.27182954777238477,ElasticNet
,Coast Range,BA,rel_bias,-0.001317032991426862,ElasticNet
,Coast Range,QMD,rmse,4.769755456494494,ElasticNet
,Coast Range,QMD,nrmse,0.3247804446449125,ElasticNet
,Coast Range,QMD,mae,3.376540965606805,ElasticNet
,Coast Range,QMD,mape,0.22991419291283877,ElasticNet
,Coast Range,QMD,bias,-1.6591174468234096,ElasticNet
,Coast Range,QMD,rel_bias,0.11297201858928488,ElasticNet
,Coast Range,GS_TPA,rmse,83.5625686948044,ElasticNet
,Coast Range,GS_TPA,nrmse,0.5150932727592559,ElasticNet
,Coast Range,GS_TPA,mae,63.09804611010112,ElasticNet
,Coast Range,GS_TPA,mape,0.3889466250645217,ElasticNet
,Coast Range,GS_TPA,bias,13.394967854263948,ElasticNet
,Coast Range,GS_TPA,rel_bias,-0.08256876180718507,ElasticNet
,Coast Range,ABOVEGROUND_LIVE_CARBON,rmse,25.856466546898925,ElasticNet
,Coast Range,ABOVEGROUND_LIVE_CARBON,nrmse,0.445857434368705,ElasticNet
,Coast Range,ABOVEGROUND_LIVE_CARBON,mae,16.759518218909175,ElasticNet
,Coast Range,ABOVEGROUND_LIVE_CARBON,mape,0.2889936945090668,ElasticNet
,Coast Range,ABOVEGROUND_LIVE_CARBON,bias,-0.32220386777451626,ElasticNet
,Coast Range,ABOVEGROUND_LIVE_CARBON,rel_bias,0.005555940505987221,ElasticNet
,Eastern Cascades,LIDAR_COVER,rmse,1.8729313332756221,ElasticNet
,Eastern Cascades,LIDAR_COVER,nrmse,0.033290292948575474,ElasticNet
,Eastern Cascades,LIDAR_COVER,mae,1.5164161772072005,ElasticNet
,Eastern Cascades,LIDAR_COVER,mape,0.026953438107577263,ElasticNet
,Eastern Cascades,LIDAR_COVER,bias,0.5376061442894343,ElasticNet
,Eastern Cascades,LIDAR_COVER,rel_bias,-0.009555644521707438,ElasticNet
,Eastern Cascades,TOPHT,rmse,12.833777065755998,ElasticNet
,Eastern Cascades,TOPHT,nrmse,0.17109314019399705,ElasticNet
,Eastern Cascades,TOPHT,mae,9.946069260885649,ElasticNet
,Eastern Cascades,TOPHT,mape,0.1325957443169651,ElasticNet
,Eastern Cascades,TOPHT,bias,1.0395264136306381,ElasticNet
,Eastern Cascades,TOPHT,rel_bias,-0.013858417324174768,ElasticNet
,Eastern Cascades,BA,rmse,45.99031634953028,ElasticNet
,Eastern Cascades,BA,nrmse,0.38897181166188216,ElasticNet
,Eastern Cascades,BA,mae,33.00655891142988,ElasticNet
,Eastern Cascades,BA,mape,0.2791592238446224,ElasticNet
,Eastern Cascades,BA,bias,7.2630435254442824,ElasticNet
,Eastern Cascades,BA,rel_bias,-0.061428566326876766,ElasticNet
,Eastern Cascades,QMD,rmse,3.818709945641214,ElasticNet
,Eastern Cascades,QMD,nrmse,0.3202474017328627,ElasticNet
,Eastern Cascades,QMD,mae,2.769199707569043,ElasticNet
,Eastern Cascades,QMD,mape,0.23223261882999033,ElasticNet
,Eastern Cascades,QMD,bias,-0.19231295369548548,ElasticNet
,Eastern Cascades,QMD,rel_bias,0.01612788732772165,ElasticNet
,Eastern Cascades,GS_TPA,rmse,64.22007356465488,ElasticNet
,Eastern Cascades,GS_TPA,nrmse,0.5575976930106865,ElasticNet
,Eastern Cascades,GS_TPA,mae,49.26848554812433,ElasticNet
,Eastern Cascades,GS_TPA,mape,0.4277789226153172,ElasticNet
,Eastern Cascades,GS_TPA,bias,14.060216531647349,ElasticNet
,Eastern Cascades,GS_TPA,rel_bias,-0.12207934164672442,ElasticNet
,Eastern Cascades,ABOVEGROUND_LIVE_CARBON,rmse,12.397544086698588,ElasticNet
,Eastern Cascades,ABOVEGROUND_LIVE_CARBON,nrmse,0.4215650561793538,ElasticNet
,Eastern Cascades,ABOVEGROUND_LIVE_CARBON,mae,8.92910170617486,ElasticNet
,Eastern Cascades,ABOVEGROUND_LIVE_CARBON,mape,0.3036244304574325,ElasticNet
,Eastern Cascades,ABOVEGROUND_LIVE_CARBON,bias,2.1240706341091626,ElasticNet
,Eastern Cascades,ABOVEGROUND_LIVE_CARBON,rel_bias,-0.07222672086787432,ElasticNet
,Klamath Mountains,LIDAR_COVER,rmse,2.3550117210075894,ElasticNet
,Klamath Mountains,LIDAR_COVER,nrmse,0.033395580558352705,ElasticNet
,Klamath Mountains,LIDAR_COVER,mae,1.7504517951847403,ElasticNet
,Klamath Mountains,LIDAR_COVER,mape,0.024822532057120372,ElasticNet
,Klamath Mountains,LIDAR_COVER,bias,0.412030062212555,ElasticNet
,Klamath Mountains,LIDAR_COVER,rel_bias,-0.005842851231838143,ElasticNet
,Klamath Mountains,TOPHT,rmse,20.23952923705252,ElasticNet
,Klamath Mountains,TOPHT,nrmse,0.22160468891997448,ElasticNet
,Klamath Mountains,TOPHT,mae,15.154584033241903,ElasticNet
,Klamath Mountains,TOPHT,mape,0.16592910047779633,ElasticNet
,Klamath Mountains,TOPHT,bias,7.609733448529291,ElasticNet
,Klamath Mountains,TOPHT,rel_bias,-0.08331975481613729,ElasticNet
,Klamath Mountains,BA,rmse,69.2242116841345,ElasticNet
,Klamath Mountains,BA,nrmse,0.38997380595686115,ElasticNet
,Klamath Mountains,BA,mae,51.29286112964763,ElasticNet
,Klamath Mountains,BA,mape,0.2889577473907137,ElasticNet
,Klamath Mountains,BA,bias,-1.850258781916503,ElasticNet
,Klamath Mountains,BA,rel_bias,0.010423411717297422,ElasticNet
